census_tract,N_trees,tree_diameter,N_dead,Pct_health,Pct_noproblems
1,786.0,8.5470737913486,15.0,0.7506361323155216,0.6755725190839694
2,713.0,9.340813464235625,11.0,0.8877980364656382,0.7461430575035063
3,238.0,8.8109243697479,18.0,0.7016806722689075,0.9033613445378151
4,656.0,9.896341463414634,9.0,0.7637195121951219,0.7195121951219512
6,657.0,10.013698630136986,31.0,0.7747336377473364,0.624048706240487
7,1564.0,10.01086956521739,47.0,0.7289002557544757,0.709079283887468
8,1394.0,10.333572453371593,37.0,0.8637015781922525,0.6987087517934003
9,583.0,9.943396226415095,16.0,0.8404802744425386,0.6878216123499142
10,156.0,19.564102564102566,0.0,0.9294871794871795,0.532051282051282
11,669.0,7.856502242152466,26.0,0.8176382660687593,0.905829596412556
12,431.0,14.204176334106728,11.0,0.7911832946635731,0.5498839907192575
13,341.0,7.976539589442815,15.0,0.7712609970674487,0.6304985337243402
14,336.0,20.50297619047619,3.0,0.7619047619047619,0.6011904761904762
15,299.0,7.525083612040134,8.0,0.5518394648829431,0.7123745819397993
16,788.0,10.496192893401016,18.0,0.8629441624365483,0.6548223350253807
17,222.0,10.86036036036036,20.0,0.7072072072072072,0.7432432432432432
18,615.0,9.721951219512196,16.0,0.8504065040650407,0.7138211382113822
19,965.0,7.151295336787565,29.0,0.7181347150259068,0.533678756476684
20,761.0,13.232588699080157,12.0,0.8830486202365309,0.7240473061760841
21,1310.0,7.7763358778625955,56.0,0.7419847328244275,0.7480916030534351
22,599.0,10.015025041736227,23.0,0.8363939899833055,0.5642737896494157
23,93.0,10.13978494623656,2.0,0.7956989247311828,0.7526881720430108
24,223.0,11.053811659192824,9.0,0.8161434977578476,0.5605381165919282
25,368.0,11.10054347826087,7.0,0.779891304347826,0.3695652173913043
26,178.0,11.724719101123595,3.0,0.8932584269662921,0.48314606741573035
27,309.0,8.686084142394822,15.0,0.7249190938511327,0.5728155339805825
28,840.0,10.382142857142858,12.0,0.8464285714285714,0.7607142857142857
29,619.0,8.159935379644589,26.0,0.8384491114701131,0.7932148626817448
30,263.0,16.688212927756656,1.0,0.8517110266159695,0.6539923954372624
31,414.0,7.495169082125604,10.0,0.7367149758454107,0.5676328502415459
32,347.0,12.0,5.0,0.7636887608069164,0.4956772334293948
33,1289.0,10.201706749418154,29.0,0.7556245151280062,0.6144297905352987
34,851.0,12.401880141010576,12.0,0.8378378378378378,0.7109283196239718
35,350.0,9.137142857142857,5.0,0.7942857142857143,0.5942857142857143
36,786.0,11.344783715012722,18.0,0.8918575063613231,0.7697201017811705
37,667.0,6.586206896551724,16.0,0.6431784107946027,0.6521739130434783
38,819.0,12.085470085470085,18.0,0.851037851037851,0.6251526251526252
39,1378.0,11.290275761973875,44.0,0.7641509433962265,0.5870827285921626
40,1590.0,8.760377358490565,30.0,0.8622641509433963,0.8371069182389937
41,666.0,11.144144144144144,15.0,0.7597597597597597,0.42342342342342343
42,615.0,12.973983739837399,13.0,0.7739837398373983,0.46991869918699186
43,867.0,9.35524798154556,30.0,0.7185697808535179,0.4359861591695502
44,1128.0,13.583333333333334,5.0,0.874113475177305,0.7446808510638298
45,642.0,12.467289719626168,8.0,0.8769470404984424,0.5311526479750779
46,591.0,16.263959390862944,9.0,0.8104906937394247,0.7021996615905245
47,918.0,11.057734204793029,17.0,0.8137254901960784,0.5947712418300654
48,416.0,10.420673076923077,6.0,0.8125,0.49038461538461536
49,403.0,10.630272952853598,7.0,0.8486352357320099,0.5583126550868487
50,1265.0,11.738339920948617,15.0,0.8521739130434782,0.6766798418972332
51,685.0,8.922627737226277,15.0,0.7489051094890511,0.6087591240875913
52,418.0,9.956937799043063,7.0,0.8827751196172249,0.8110047846889952
53,952.0,7.900210084033613,46.0,0.7415966386554622,0.6775210084033614
54,1226.0,11.789559543230016,18.0,0.8890701468189234,0.535889070146819
55,191.0,7.732984293193717,4.0,0.8324607329842932,0.6963350785340314
56,286.0,8.44055944055944,15.0,0.9300699300699301,0.8636363636363636
57,289.0,11.30795847750865,3.0,0.8477508650519031,0.4809688581314879
58,1297.0,13.530454895913646,31.0,0.9252120277563608,0.599845797995374
59,1261.0,10.44091990483743,27.0,0.7858842188739096,0.6510705789056305
60,407.0,12.186732186732186,17.0,0.8894348894348895,0.6388206388206388
61,419.0,10.443914081145584,8.0,0.720763723150358,0.6062052505966588
62,383.0,11.328981723237598,12.0,0.8093994778067886,0.6762402088772846
63,1480.0,9.614189189189188,56.0,0.7655405405405405,0.5689189189189189
64,1357.0,12.263080324244658,18.0,0.8187177597641857,0.6588061901252763
65,1158.0,10.072538860103627,26.0,0.690846286701209,0.41796200345423146
66,533.0,10.829268292682928,16.0,0.8330206378986866,0.6829268292682927
67,1778.0,14.857142857142858,26.0,0.8447694038245219,0.6164229471316085
68,661.0,11.086232980332829,12.0,0.8668683812405447,0.800302571860817
69,1141.0,9.084136722173533,43.0,0.7984224364592463,0.5258545135845749
70,2215.0,11.20316027088036,27.0,0.8162528216704289,0.763882618510158
71,878.0,9.735763097949887,20.0,0.785876993166287,0.5022779043280182
72,581.0,8.662650602409638,7.0,0.7538726333907056,0.6179001721170396
73,806.0,9.311414392059554,25.0,0.7357320099255583,0.5744416873449132
74,971.0,8.858908341915551,12.0,0.7888774459320288,0.721936148300721
75,1594.0,10.455457967377667,47.0,0.8193224592220828,0.5947302383939774
76,531.0,9.813559322033898,11.0,0.7928436911487758,0.67984934086629
77,1328.0,9.43448795180723,37.0,0.7680722891566265,0.5534638554216867
78,997.0,8.378134403209629,39.0,0.7662988966900702,0.6359077231695085
79,822.0,8.936739659367397,30.0,0.8369829683698297,0.6763990267639902
80,562.0,8.927046263345195,10.0,0.7722419928825622,0.6014234875444839
81,972.0,11.517489711934155,19.0,0.852880658436214,0.7993827160493827
82,366.0,8.920765027322405,5.0,0.7950819672131147,0.639344262295082
83,659.0,8.044006069802732,29.0,0.8907435508345979,0.6949924127465857
84,507.0,8.544378698224852,9.0,0.8520710059171598,0.7041420118343196
85,538.0,9.262081784386616,13.0,0.8029739776951673,0.70817843866171
86,513.0,13.64327485380117,8.0,0.7933723196881092,0.6335282651072125
87,599.0,8.854757929883139,26.0,0.9181969949916527,0.7996661101836394
88,898.0,12.060133630289533,18.0,0.821826280623608,0.4955456570155902
89,430.0,9.469767441860466,18.0,0.8604651162790697,0.8976744186046511
90,997.0,7.625877632898696,38.0,0.8104312938816449,0.7522567703109327
91,360.0,9.675,14.0,0.8361111111111111,0.7777777777777778
92,715.0,8.53006993006993,18.0,0.855944055944056,0.6853146853146853
93,1808.0,6.397676991150442,87.0,0.8019911504424779,0.8213495575221239
94,432.0,11.708333333333334,17.0,0.8217592592592593,0.3680555555555556
95,356.0,10.890449438202246,8.0,0.6544943820224719,0.550561797752809
96,1152.0,9.744791666666666,14.0,0.8255208333333334,0.5625
97,901.0,13.059933407325195,16.0,0.8668146503884573,0.6792452830188679
98,1372.0,9.272594752186588,35.0,0.8432944606413995,0.6618075801749271
99,710.0,7.145070422535211,24.0,0.9084507042253521,0.7267605633802817
100,676.0,12.264792899408285,9.0,0.8402366863905325,0.514792899408284
101,659.0,10.365705614567526,17.0,0.8482549317147192,0.6024279210925645
102,538.0,13.58736059479554,18.0,0.8122676579925651,0.5297397769516728
103,390.0,12.22051282051282,11.0,0.8358974358974359,0.44358974358974357
104,466.0,11.32618025751073,18.0,0.8133047210300429,0.44206008583690987
105,1151.0,9.519548218940052,30.0,0.9044309296264118,0.7471763683753258
106,319.0,15.909090909090908,6.0,0.8369905956112853,0.554858934169279
108,656.0,10.451219512195122,15.0,0.7728658536585366,0.4573170731707317
109,25.0,6.96,1.0,0.68,0.76
110,588.0,9.107142857142858,15.0,0.7159863945578231,0.5544217687074829
111,430.0,8.434883720930232,13.0,0.8906976744186047,0.7395348837209302
112,371.0,12.997304582210242,5.0,0.8113207547169812,0.5471698113207547
113,247.0,12.068825910931174,10.0,0.7165991902834008,0.3319838056680162
114,288.0,12.944444444444445,5.0,0.8333333333333334,0.5381944444444444
115,327.0,8.290519877675841,17.0,0.6758409785932722,0.5963302752293578
116,483.0,14.246376811594203,7.0,0.8074534161490683,0.4720496894409938
117,939.0,7.705005324813632,69.0,0.838125665601704,0.6890308839190629
118,1041.0,11.728146013448606,17.0,0.7271853986551393,0.5168107588856868
119,684.0,8.523391812865498,25.0,0.8114035087719298,0.685672514619883
120,815.0,11.067484662576687,31.0,0.807361963190184,0.5950920245398773
121,1624.0,11.907019704433498,16.0,0.8633004926108374,0.6188423645320197
122,2364.0,18.099407783417934,19.0,0.8769035532994924,0.5892554991539763
123,164.0,7.463414634146342,13.0,0.8475609756097561,0.7804878048780488
124,459.0,10.509803921568627,9.0,0.6535947712418301,0.4444444444444444
125,787.0,12.050825921219822,12.0,0.8754764930114358,0.6721728081321474
126,628.0,13.194267515923567,21.0,0.7245222929936306,0.5748407643312102
127,490.0,9.483673469387755,13.0,0.7877551020408163,0.5163265306122449
128,662.0,11.25226586102719,10.0,0.8126888217522659,0.472809667673716
129,262.0,6.919847328244275,21.0,0.7061068702290076,0.41603053435114506
130,1154.0,12.755632582322358,10.0,0.8518197573656846,0.6109185441941074
131,895.0,8.667039106145252,23.0,0.7519553072625699,0.6223463687150838
132,1710.0,9.771929824561404,18.0,0.8678362573099415,0.6713450292397661
133,798.0,10.323308270676693,12.0,0.8458646616541353,0.5939849624060151
134,2464.0,14.933441558441558,21.0,0.8559253246753247,0.7073863636363636
135,1104.0,10.455615942028986,21.0,0.7961956521739131,0.5769927536231884
136,930.0,13.034408602150538,18.0,0.7817204301075269,0.4946236559139785
137,542.0,10.970479704797048,12.0,0.7841328413284133,0.5369003690036901
138,2854.0,11.774001401541696,46.0,0.7869656622284513,0.38892782060266295
139,537.0,9.016759776536313,11.0,0.7374301675977654,0.5921787709497207
140,948.0,12.075949367088608,18.0,0.7278481012658228,0.4936708860759494
141,786.0,9.880407124681934,27.0,0.8346055979643766,0.5610687022900763
142,668.0,11.080838323353293,12.0,0.8368263473053892,0.47155688622754494
143,587.0,8.398637137989779,8.0,0.8620102214650767,0.4787052810902896
144,664.0,9.828313253012048,7.0,0.9412650602409639,0.8283132530120482
145,814.0,7.936117936117936,16.0,0.8243243243243243,0.6412776412776413
147,1143.0,14.951006124234471,20.0,0.8363954505686789,0.7847769028871391
148,327.0,14.296636085626911,9.0,0.8287461773700305,0.5198776758409785
149,1133.0,9.202118270079435,36.0,0.8261253309796999,0.5578111209179171
150,334.0,14.706586826347305,4.0,0.7994011976047904,0.5958083832335329
151,2169.0,12.999538958045182,26.0,0.8750576302443522,0.7003227293683725
152,872.0,13.68348623853211,28.0,0.7935779816513762,0.5252293577981652
153,1364.0,10.35850439882698,18.0,0.8401759530791789,0.5447214076246334
154,416.0,11.701923076923077,9.0,0.7572115384615384,0.4182692307692308
155,820.0,10.21829268292683,33.0,0.8170731707317073,0.6792682926829269
156,174.0,11.425287356321839,6.0,0.6954022988505747,0.6954022988505747
157,1060.0,9.862264150943396,23.0,0.8273584905660377,0.5716981132075472
158,188.0,13.53191489361702,1.0,0.851063829787234,0.5957446808510638
159,1086.0,10.583793738489872,16.0,0.7651933701657458,0.6104972375690608
160,595.0,14.284033613445379,13.0,0.8957983193277311,0.573109243697479
161,999.0,10.701701701701701,13.0,0.8148148148148148,0.6906906906906907
162,487.0,12.462012320328542,9.0,0.7392197125256673,0.5318275154004107
163,754.0,11.339522546419099,8.0,0.8567639257294429,0.6326259946949602
164,584.0,12.301369863013699,9.0,0.7654109589041096,0.6558219178082192
165,1070.0,11.830841121495327,11.0,0.7691588785046729,0.7299065420560747
166,1146.0,12.69458987783595,27.0,0.7844677137870855,0.5209424083769634
167,1114.0,10.358168761220826,16.0,0.822262118491921,0.7468581687612208
168,695.0,13.951079136690648,12.0,0.8129496402877698,0.4805755395683453
169,1492.0,13.021447721179625,26.0,0.7794906166219839,0.6668900804289544
170,572.0,12.763986013986013,19.0,0.8024475524475524,0.6433566433566433
171,961.0,11.389177939646203,6.0,0.8199791883454735,0.6899063475546305
172,475.0,11.663157894736843,7.0,0.7936842105263158,0.4105263157894737
173,1041.0,10.329490874159463,27.0,0.8011527377521613,0.7598463016330451
174,318.0,16.0251572327044,4.0,0.8427672955974843,0.5188679245283019
175,627.0,8.606060606060606,29.0,0.8405103668261563,0.7081339712918661
176,3489.0,9.869303525365435,58.0,0.7850386930352536,0.8320435654915449
177,1761.0,13.088586030664395,25.0,0.8006814310051107,0.7552526973310619
178,621.0,11.732689210950081,12.0,0.8421900161030595,0.7713365539452496
179,974.0,9.717659137577002,19.0,0.7772073921971252,0.6078028747433265
180,447.0,10.476510067114093,9.0,0.8657718120805369,0.49440715883668906
181,1092.0,13.373626373626374,15.0,0.8141025641025641,0.6309523809523809
182,490.0,13.32857142857143,14.0,0.8040816326530612,0.4387755102040816
183,1067.0,11.908153701968136,24.0,0.8125585754451734,0.5923149015932521
184,932.0,11.890557939914164,11.0,0.8412017167381974,0.5439914163090128
185,598.0,7.451505016722408,43.0,0.7491638795986622,0.6538461538461539
186,505.0,15.241584158415842,7.0,0.8534653465346534,0.601980198019802
187,693.0,12.685425685425685,7.0,0.8282828282828283,0.6118326118326118
188,620.0,13.806451612903226,12.0,0.8387096774193549,0.603225806451613
189,1010.0,9.213861386138614,43.0,0.7960396039603961,0.5722772277227722
190,581.0,12.963855421686747,22.0,0.8123924268502581,0.5731497418244407
191,642.0,9.59190031152648,8.0,0.8286604361370716,0.7601246105919003
192,453.0,15.97130242825607,13.0,0.8609271523178808,0.47902869757174393
193,738.0,10.848238482384824,20.0,0.7953929539295393,0.5
194,907.0,13.465270121278941,17.0,0.844542447629548,0.6372657111356119
195,1076.0,10.172862453531598,28.0,0.828996282527881,0.5074349442379182
196,744.0,11.83736559139785,43.0,0.8561827956989247,0.5349462365591398
197,976.0,12.081967213114755,28.0,0.8790983606557377,0.6034836065573771
198,3304.0,9.511198547215496,62.0,0.7993341404358354,0.8196125907990315
199,1159.0,9.252804141501294,45.0,0.6997411561691113,0.6531492666091459
200,904.0,8.576327433628318,26.0,0.8429203539823009,0.6670353982300885
201,1193.0,11.993294216261525,26.0,0.8642078792958927,0.7049455155071249
202,757.0,12.635402906208718,14.0,0.8348745046235139,0.5442536327608983
203,369.0,9.8130081300813,11.0,0.7479674796747967,0.6151761517615176
204,722.0,10.92797783933518,10.0,0.8573407202216067,0.7354570637119113
205,815.0,11.477300613496933,9.0,0.7693251533742331,0.6319018404907976
206,724.0,10.660220994475138,24.0,0.738950276243094,0.6229281767955801
207,794.0,9.929471032745592,13.0,0.8476070528967254,0.8148614609571788
208,762.0,9.913385826771654,28.0,0.8202099737532809,0.5590551181102362
209,167.0,8.221556886227544,8.0,0.7425149700598802,0.5688622754491018
210,242.0,12.016528925619834,7.0,0.8016528925619835,0.5537190082644629
211,634.0,8.509463722397477,14.0,0.7965299684542587,0.6340694006309149
212,700.0,12.354285714285714,28.0,0.78,0.48142857142857143
213,947.0,11.491024287222809,7.0,0.839493136219641,0.8014783526927138
214,464.0,12.245689655172415,12.0,0.853448275862069,0.6336206896551724
215,369.0,8.910569105691057,23.0,0.7723577235772358,0.6666666666666666
216,885.0,11.206779661016949,29.0,0.7322033898305085,0.6406779661016949
217,386.0,9.841968911917098,6.0,0.7383419689119171,0.7072538860103627
218,937.0,9.744930629669156,29.0,0.7630736392742796,0.576307363927428
219,567.0,9.46031746031746,24.0,0.7195767195767195,0.5749559082892416
220,696.0,8.37787356321839,10.0,0.8089080459770115,0.6810344827586207
221,193.0,11.787564766839377,1.0,0.8031088082901554,0.30569948186528495
222,710.0,9.164788732394365,19.0,0.8253521126760563,0.6352112676056338
223,368.0,6.815217391304348,13.0,0.7934782608695652,0.7635869565217391
224,409.0,8.8679706601467,14.0,0.8557457212713936,0.7139364303178484
225,662.0,8.202416918429003,32.0,0.7099697885196374,0.6586102719033232
226,2648.0,7.487537764350453,78.0,0.7753021148036254,0.8462990936555891
227,606.0,9.547854785478547,9.0,0.7574257425742574,0.5247524752475248
228,851.0,10.381903642773208,30.0,0.7626321974148061,0.7309048178613397
229,630.0,9.22063492063492,23.0,0.8476190476190476,0.553968253968254
230,923.0,10.887323943661972,19.0,0.8299024918743229,0.6641386782231853
231,1346.0,9.049777117384844,36.0,0.7830609212481426,0.7429420505200595
232,1122.0,10.3475935828877,37.0,0.8663101604278075,0.5873440285204992
233,572.0,10.95979020979021,7.0,0.7709790209790209,0.6276223776223776
234,419.0,9.973747016706444,11.0,0.8186157517899761,0.6205250596658711
235,446.0,10.681614349775785,11.0,0.8183856502242153,0.3991031390134529
236,720.0,11.5375,20.0,0.8527777777777777,0.6055555555555555
237,377.0,8.801061007957559,16.0,0.8037135278514589,0.7718832891246684
238,685.0,10.41021897810219,21.0,0.8218978102189781,0.7197080291970803
239,926.0,7.311015118790497,29.0,0.6857451403887689,0.8185745140388769
240,836.0,9.92224880382775,19.0,0.812200956937799,0.6052631578947368
241,615.0,8.107317073170732,20.0,0.848780487804878,0.7479674796747967
242,410.0,10.446341463414635,21.0,0.8195121951219512,0.6170731707317073
243,1065.0,11.67887323943662,17.0,0.8375586854460094,0.4375586854460094
244,378.0,12.171957671957673,9.0,0.9021164021164021,0.7195767195767195
245,981.0,8.902140672782874,37.0,0.7767584097859327,0.5677879714576962
246,527.0,12.673624288425048,20.0,0.825426944971537,0.7950664136622391
247,850.0,9.401176470588235,19.0,0.7717647058823529,0.788235294117647
248,1781.0,10.501965188096575,31.0,0.8888265019651881,0.8321167883211679
249,711.0,10.029535864978904,11.0,0.8115330520393812,0.5907172995780591
250,278.0,12.888489208633093,8.0,0.9064748201438849,0.5035971223021583
251,2486.0,10.901045856798069,78.0,0.8515687851971038,0.7139983909895414
252,550.0,11.370909090909091,6.0,0.9181818181818182,0.6781818181818182
253,693.0,8.421356421356421,21.0,0.759018759018759,0.47474747474747475
254,1070.0,10.898130841121496,29.0,0.8813084112149533,0.7
255,711.0,9.360056258790436,31.0,0.7369901547116737,0.6258790436005626
256,410.0,13.397560975609757,8.0,0.8512195121951219,0.40487804878048783
257,643.0,9.511664074650078,9.0,0.8289269051321928,0.5443234836702955
258,365.0,14.53972602739726,13.0,0.7863013698630137,0.43561643835616437
259,348.0,9.24712643678161,8.0,0.8591954022988506,0.5775862068965517
260,432.0,16.66435185185185,6.0,0.9074074074074074,0.5324074074074074
261,1001.0,7.784215784215784,25.0,0.7392607392607392,0.5504495504495505
262,337.0,13.958456973293769,4.0,0.8605341246290801,0.5875370919881305
263,803.0,8.978829389788293,27.0,0.7920298879202988,0.6164383561643836
264,979.0,12.130745658835547,21.0,0.8886618998978549,0.6189989785495403
265,868.0,10.52995391705069,16.0,0.8179723502304147,0.5506912442396313
266,475.0,13.658947368421053,8.0,0.8673684210526316,0.5621052631578948
267,563.0,11.035523978685612,11.0,0.8330373001776199,0.6465364120781527
268,290.0,20.579310344827586,0.0,0.8793103448275862,0.503448275862069
269,658.0,9.164133738601823,25.0,0.6975683890577508,0.47416413373860183
270,284.0,16.179577464788732,2.0,0.8485915492957746,0.4964788732394366
271,720.0,9.654166666666667,22.0,0.6444444444444445,0.5083333333333333
272,414.0,12.42512077294686,11.0,0.9202898550724637,0.642512077294686
273,1054.0,11.276091081593927,14.0,0.8092979127134725,0.5246679316888045
274,375.0,14.514666666666667,5.0,0.9466666666666667,0.6133333333333333
275,663.0,11.873303167420815,10.0,0.77526395173454,0.4539969834087481
276,263.0,11.82509505703422,10.0,0.8821292775665399,0.6653992395437263
277,1107.0,10.781391147244806,34.0,0.7597109304426377,0.5121951219512195
278,298.0,10.748322147651006,15.0,0.8926174496644296,0.7885906040268457
279,1604.0,10.59788029925187,27.0,0.8354114713216958,0.6153366583541147
280,348.0,13.048850574712644,6.0,0.8649425287356322,0.6925287356321839
281,930.0,11.691397849462366,16.0,0.7817204301075269,0.5817204301075268
282,314.0,14.028662420382165,5.0,0.7547770700636943,0.6178343949044586
283,850.0,9.188235294117646,29.0,0.7752941176470588,0.4811764705882353
284,636.0,12.432389937106919,7.0,0.8930817610062893,0.7468553459119497
285,824.0,10.035194174757281,17.0,0.7851941747572816,0.5266990291262136
286,481.0,9.952182952182952,9.0,0.9459459459459459,0.6964656964656964
287,950.0,9.98421052631579,13.0,0.7842105263157895,0.5736842105263158
288,1637.0,13.329260843005498,16.0,0.8259010384850336,0.7189981673793525
289,819.0,10.26984126984127,17.0,0.7973137973137974,0.48473748473748474
290,95.0,11.789473684210526,0.0,0.8842105263157894,0.5894736842105263
291,818.0,10.15403422982885,21.0,0.7775061124694377,0.4242053789731051
292,135.0,10.037037037037036,5.0,0.9185185185185185,0.6888888888888889
293,563.0,9.799289520426287,15.0,0.7371225577264654,0.4689165186500888
294,1044.0,14.443486590038313,33.0,0.8611111111111112,0.6704980842911877
295,1040.0,11.414423076923077,24.0,0.8413461538461539,0.6288461538461538
296,333.0,11.414414414414415,8.0,0.8678678678678678,0.6696696696696697
297,882.0,12.229024943310657,19.0,0.873015873015873,0.6020408163265306
298,224.0,8.808035714285714,7.0,0.8526785714285714,0.6875
299,528.0,10.854166666666666,8.0,0.6325757575757576,0.4659090909090909
300,558.0,13.256272401433693,9.0,0.9247311827956989,0.6236559139784946
301,577.0,12.31889081455806,4.0,0.7746967071057193,0.5285961871750433
302,449.0,13.966592427616927,10.0,0.8485523385300668,0.6391982182628062
303,587.0,6.994889267461669,20.0,0.8160136286201022,0.6984667802385008
